timestamp,inverter_id,dc_power_kw,ac_power_kw,dc_voltage_v,dc_current_a,module_temp_c,inverter_efficiency,status_code
2025-04-29 16:30:00,INV-03,26.3372,25.8315,606.16,0.0434,35.88,0.9808,NORMAL
2025-04-29 17:00:00,INV-03,46.0675,44.3173,598.46,0.077,28.49,0.96201,NORMAL
2025-04-29 17:30:00,INV-03,26.8001,26.1268,606.58,0.0442,26.64,0.97488,NORMAL
2025-04-29 18:00:00,INV-03,12.7835,12.5667,591.17,0.0216,25.33,0.98304,NORMAL
2025-04-29 18:30:00,INV-03,0.0,0.0,0.0,0.0,27.44,,NORMAL
2025-04-29 19:00:00,INV-03,0.0,0.0,0.0,0.0,24.86,,NORMAL
2025-04-29 19:30:00,INV-03,0.0,0.0,0.0,0.0,17.05,,NORMAL
2025-04-29 20:00:00,INV-03,0.0,0.0,0.0,0.0,17.59,,NORMAL
2025-04-29 20:30:00,INV-03,0.0,0.0,0.0,0.0,23.21,,NORMAL
2025-04-29 21:00:00,INV-03,0.0,0.0,0.0,0.0,21.71,,NORMAL
2025-04-29 21:30:00,INV-03,0.0,0.0,0.0,0.0,22.32,,NORMAL
2025-04-29 22:00:00,INV-03,0.0,0.0,0.0,0.0,23.82,,NORMAL
2025-04-29 22:30:00,INV-03,0.0,0.0,0.0,0.0,14.56,,NORMAL
2025-04-29 23:00:00,INV-03,0.0,0.0,0.0,0.0,19.25,,NORMAL
2025-04-29 23:30:00,INV-03,0.0,0.0,0.0,0.0,19.75,,NORMAL
2025-04-30 00:00:00,INV-03,0.0,0.0,0.0,0.0,20.98,,NORMAL
2025-04-30 00:30:00,INV-03,0.0,0.0,0.0,0.0,18.85,,NORMAL
2025-04-30 01:00:00,INV-03,0.0,0.0,0.0,0.0,19.5,,NORMAL
2025-04-30 01:30:00,INV-03,0.0,0.0,0.0,0.0,23.79,,NORMAL
2025-04-30 02:00:00,INV-03,0.0,0.0,0.0,0.0,24.82,,NORMAL
2025-04-30 02:30:00,INV-03,0.0,0.0,0.0,0.0,21.39,,NORMAL
2025-04-30 03:00:00,INV-03,0.0,0.0,0.0,0.0,26.1,,NORMAL
2025-04-30 03:30:00,INV-03,0.0,0.0,0.0,0.0,12.27,,NORMAL
2025-04-30 04:00:00,INV-03,0.0,0.0,0.0,0.0,22.59,,NORMAL
2025-04-30 04:30:00,INV-03,0.0,0.0,0.0,0.0,19.68,,NORMAL
2025-04-30 05:00:00,INV-03,0.0,0.0,0.0,0.0,21.58,,NORMAL
2025-04-30 05:30:00,INV-03,0.0,0.0,0.0,0.0,21.4,,NORMAL
2025-04-30 06:00:00,INV-03,16.3878,15.93,581.64,0.0282,27.85,0.97207,NORMAL
2025-04-30 06:30:00,INV-03,30.6103,29.7146,617.09,0.0496,29.95,0.97074,NORMAL
2025-04-30 07:00:00,INV-03,35.088,33.8817,601.7,0.0583,28.48,0.96562,NORMAL
2025-04-30 07:30:00,INV-03,58.7913,56.7387,585.02,0.1005,35.3,0.96509,NORMAL
2025-04-30 08:00:00,INV-03,0.0,0.0,581.04,0.1141,37.02,0.97215,MAINT
2025-04-30 08:30:00,INV-03,60.6856,59.2686,582.44,0.1042,38.52,0.97665,NORMAL
2025-04-30 09:00:00,INV-03,95.1803,91.9168,612.8,0.1553,43.94,0.96571,NORMAL
2025-04-30 09:30:00,INV-03,120.1048,115.1501,616.63,0.1948,48.53,0.95875,NORMAL
2025-04-30 10:00:00,INV-03,114.593,111.3429,601.25,0.1906,44.88,0.97164,NORMAL
2025-04-30 10:30:00,INV-03,132.9525,128.3997,599.73,0.2217,50.83,0.96576,NORMAL
2025-04-30 11:00:00,INV-03,83.2642,81.8144,597.69,0.1393,54.48,0.98259,NORMAL
2025-04-30 11:30:00,INV-03,113.0512,110.3531,586.48,0.1928,56.88,0.97613,NORMAL
2025-04-30 12:00:00,INV-03,99.8006,96.0111,593.52,0.1681,56.13,0.96203,NORMAL
2025-04-30 12:30:00,INV-03,103.1929,101.1765,591.98,0.1743,60.24,0.98046,NORMAL
2025-04-30 13:00:00,INV-03,115.8358,111.4611,609.82,0.19,47.37,0.96223,NORMAL
2025-04-30 13:30:00,INV-03,117.2059,114.8834,599.66,0.1955,50.75,0.98018,NORMAL
2025-04-30 14:00:00,INV-03,105.8637,103.6427,611.42,0.1731,51.09,0.97902,NORMAL
2025-04-30 14:30:00,INV-03,53.7219,52.2741,609.03,0.0882,49.34,0.97305,NORMAL
2025-04-30 15:00:00,INV-03,64.8397,63.1924,586.17,0.1106,43.62,0.9746,NORMAL
2025-04-30 15:30:00,INV-03,84.3449,80.6735,602.84,0.1399,47.17,0.95647,NORMAL
2025-04-30 16:00:00,INV-03,0.0,0.0,592.41,0.0271,40.18,0.96584,MAINT
2025-04-30 16:30:00,INV-03,24.7002,24.1939,604.34,0.0409,42.14,0.9795,NORMAL
2025-04-30 17:00:00,INV-03,29.9972,29.3603,619.14,0.0484,32.04,0.97877,NORMAL
2025-04-30 17:30:00,INV-03,28.2122,27.6396,582.57,0.0484,29.31,0.9797,NORMAL
2025-04-30 18:00:00,INV-03,0.0,0.0,597.59,0.0233,23.55,0.97035,FAULT
2025-04-30 18:30:00,INV-03,0.0,0.0,0.0,0.0,19.85,,NORMAL
2025-04-30 19:00:00,INV-03,0.0,0.0,0.0,0.0,24.04,,NORMAL
2025-04-30 19:30:00,INV-03,0.0,0.0,0.0,0.0,25.11,,NORMAL
2025-04-30 20:00:00,INV-03,0.0,0.0,0.0,0.0,27.32,,NORMAL
2025-04-30 20:30:00,INV-03,0.0,0.0,0.0,0.0,15.25,,NORMAL
2025-04-30 21:00:00,INV-03,0.0,0.0,0.0,0.0,21.5,,NORMAL
2025-04-30 21:30:00,INV-03,0.0,0.0,0.0,0.0,21.85,,NORMAL
2025-04-30 22:00:00,INV-03,0.0,0.0,0.0,0.0,18.23,,NORMAL
2025-04-30 22:30:00,INV-03,0.0,0.0,0.0,0.0,22.45,,NORMAL
2025-04-30 23:00:00,INV-03,0.0,0.0,0.0,0.0,20.5,,NORMAL
2025-04-30 23:30:00,INV-03,0.0,0.0,0.0,0.0,17.98,,NORMAL
2025-05-01 00:00:00,INV-03,0.0,0.0,0.0,0.0,18.98,,NORMAL
2025-05-01 00:30:00,INV-03,0.0,0.0,0.0,0.0,18.95,,NORMAL
2025-05-01 01:00:00,INV-03,0.0,0.0,0.0,0.0,24.26,,NORMAL
2025-05-01 01:30:00,INV-03,0.0,0.0,0.0,0.0,21.5,,NORMAL
2025-05-01 02:00:00,INV-03,0.0,0.0,0.0,0.0,26.61,,NORMAL
2025-05-01 02:30:00,INV-03,0.0,0.0,0.0,0.0,20.01,,NORMAL
2025-05-01 03:00:00,INV-03,0.0,0.0,0.0,0.0,24.98,,NORMAL
2025-05-01 03:30:00,INV-03,0.0,0.0,0.0,0.0,17.38,,NORMAL
2025-05-01 04:00:00,INV-03,0.0,0.0,0.0,0.0,20.06,,NORMAL
2025-05-01 04:30:00,INV-03,0.0,0.0,0.0,0.0,26.08,,NORMAL
2025-05-01 05:00:00,INV-03,0.0,0.0,0.0,0.0,19.75,,NORMAL
2025-05-01 05:30:00,INV-03,,,0.0,0.0,22.56,,COMM_FAIL
2025-05-01 06:00:00,INV-03,9.6574,9.3668,594.88,0.0162,25.53,0.96991,NORMAL
2025-05-01 06:30:00,INV-03,29.1589,28.2296,609.53,0.0478,35.73,0.96813,NORMAL
2025-05-01 07:00:00,INV-03,36.7335,35.4543,600.12,0.0612,34.32,0.96518,NORMAL
2025-05-01 07:30:00,INV-03,59.3947,57.4106,612.65,0.0969,39.65,0.96659,NORMAL
2025-05-01 08:00:00,INV-03,39.3667,38.0544,594.66,0.0662,39.67,0.96666,NORMAL
2025-05-01 08:30:00,INV-03,92.1567,88.9525,610.04,0.1511,45.43,0.96523,NORMAL
2025-05-01 09:00:00,INV-03,40.3892,39.0276,619.12,0.0652,44.09,0.96629,NORMAL
2025-05-01 09:30:00,INV-03,68.016,65.1932,604.78,0.1125,47.89,0.9585,NORMAL
2025-05-01 10:00:00,INV-03,66.8157,64.906,581.56,0.1149,52.99,0.97142,NORMAL
2025-05-01 10:30:00,INV-03,80.0568,78.2859,590.45,0.1356,44.29,0.97788,NORMAL
2025-05-01 11:00:00,INV-03,89.7169,87.238,592.55,0.1514,50.9,0.97237,NORMAL
2025-05-01 11:30:00,INV-03,118.6659,114.3235,595.13,0.1994,56.12,0.96341,NORMAL
2025-05-01 12:00:00,INV-03,77.2784,74.887,585.93,0.1319,55.24,0.96905,NORMAL
2025-05-01 12:30:00,INV-03,113.9402,110.1366,605.07,0.1883,56.47,0.96662,NORMAL
2025-05-01 13:00:00,INV-03,90.1321,86.1717,581.55,0.155,48.29,0.95606,NORMAL
2025-05-01 13:30:00,INV-03,66.4077,64.556,592.37,0.1121,59.42,0.97212,NORMAL
2025-05-01 14:00:00,INV-03,108.6391,106.3129,616.35,0.1763,48.38,0.97859,NORMAL
2025-05-01 14:30:00,INV-03,110.8724,107.8893,612.16,0.1811,50.54,0.97309,NORMAL
2025-05-01 15:00:00,INV-03,70.4934,69.128,587.79,0.1199,42.89,0.98063,NORMAL
2025-05-01 15:30:00,INV-03,87.2163,83.513,581.08,0.1501,41.12,0.95754,NORMAL
2025-05-01 16:00:00,INV-03,53.1592,51.7427,598.11,0.0889,31.93,0.97335,NORMAL
2025-05-01 16:30:00,INV-03,21.5005,20.8378,614.01,0.035,38.59,0.96918,NORMAL
2025-05-01 17:00:00,INV-03,45.2374,43.9665,584.91,0.0773,31.43,0.97191,NORMAL
2025-05-01 17:30:00,INV-03,29.5161,28.2375,599.34,0.0492,29.02,0.95668,NORMAL
2025-05-01 18:00:00,INV-03,14.6814,14.4343,582.2,0.0252,22.51,0.98317,NORMAL
2025-05-01 18:30:00,INV-03,0.0,0.0,0.0,0.0,15.63,,NORMAL
2025-05-01 19:00:00,INV-03,0.0,0.0,0.0,0.0,19.74,,NORMAL
2025-05-01 19:30:00,INV-03,0.0,0.0,0.0,0.0,25.0,,NORMAL
2025-05-01 20:00:00,INV-03,0.0,0.0,0.0,0.0,16.89,,NORMAL
2025-05-01 20:30:00,INV-03,0.0,0.0,0.0,0.0,15.31,,NORMAL
2025-05-01 21:00:00,INV-03,0.0,0.0,0.0,0.0,20.64,,NORMAL
2025-05-01 21:30:00,INV-03,0.0,0.0,0.0,0.0,23.67,,NORMAL
2025-05-01 22:00:00,INV-03,0.0,0.0,0.0,0.0,24.68,,NORMAL
2025-05-01 22:30:00,INV-03,0.0,0.0,0.0,0.0,21.65,,NORMAL
2025-05-01 23:00:00,INV-03,0.0,0.0,0.0,0.0,17.53,,NORMAL
2025-05-01 23:30:00,INV-03,0.0,0.0,0.0,0.0,14.81,,NORMAL
2025-05-02 00:00:00,INV-03,0.0,0.0,0.0,0.0,24.28,,NORMAL
2025-05-02 00:30:00,INV-03,0.0,0.0,0.0,0.0,21.36,,NORMAL
2025-05-02 01:00:00,INV-03,0.0,0.0,0.0,0.0,20.56,,NORMAL
2025-05-02 01:30:00,INV-03,0.0,0.0,0.0,0.0,19.56,,NORMAL
2025-05-02 02:00:00,INV-03,0.0,0.0,0.0,0.0,19.77,,NORMAL
2025-05-02 02:30:00,INV-03,0.0,0.0,0.0,0.0,17.79,,NORMAL
2025-05-02 03:00:00,INV-03,0.0,0.0,0.0,0.0,23.89,,NORMAL
2025-05-02 03:30:00,INV-03,0.0,0.0,0.0,0.0,18.24,,NORMAL
2025-05-02 04:00:00,INV-03,0.0,0.0,0.0,0.0,22.51,,NORMAL
2025-05-02 04:30:00,INV-03,0.0,0.0,0.0,0.0,25.16,,NORMAL
2025-05-02 05:00:00,INV-03,0.0,0.0,0.0,0.0,23.19,,NORMAL
2025-05-02 05:30:00,INV-03,0.0,0.0,0.0,0.0,28.37,,NORMAL
2025-05-02 06:00:00,INV-03,13.5248,13.1192,598.96,0.0226,19.17,0.97,NORMAL
2025-05-02 06:30:00,INV-03,20.6021,19.984,604.1,0.0341,27.31,0.97,NORMAL
2025-05-02 07:00:00,INV-03,45.6522,44.8015,617.85,0.0739,31.46,0.98137,NORMAL
2025-05-02 07:30:00,INV-03,60.0307,59.0155,603.37,0.0995,39.65,0.98309,NORMAL
2025-05-02 08:00:00,INV-03,40.4346,39.571,590.76,0.0684,33.64,0.97864,NORMAL
2025-05-02 08:30:00,INV-03,94.1795,90.1731,586.6,0.1606,47.15,0.95746,NORMAL
2025-05-02 09:00:00,INV-03,86.8874,84.6161,619.29,0.1403,47.94,0.97386,NORMAL
2025-05-02 09:30:00,INV-03,111.9668,110.1881,617.76,0.1812,58.14,0.98411,NORMAL
2025-05-02 10:00:00,INV-03,63.6461,61.5064,613.73,0.1037,51.1,0.96638,NORMAL
2025-05-02 10:30:00,INV-03,108.0871,104.8316,615.35,0.1756,52.77,0.96988,NORMAL
2025-05-02 11:00:00,INV-03,71.9883,68.9751,613.7,0.1173,54.02,0.95814,NORMAL
2025-05-02 11:30:00,INV-03,90.1143,86.2392,588.81,0.153,57.12,0.957,NORMAL
2025-05-02 12:00:00,INV-03,98.8808,96.3637,606.48,0.163,54.93,0.97454,NORMAL
2025-05-02 12:30:00,INV-03,26.7777,26.2594,582.11,0.046,57.38,0.98065,NORMAL
2025-05-02 13:00:00,INV-03,56.3436,55.0333,594.18,0.0948,48.3,0.97674,NORMAL
2025-05-02 13:30:00,INV-03,125.12,119.5259,599.91,0.2086,51.27,0.95529,NORMAL
2025-05-02 14:00:00,INV-03,91.2827,89.4825,601.36,0.1518,47.15,0.98028,NORMAL
2025-05-02 14:30:00,INV-03,83.6537,81.0114,609.16,0.1373,52.82,0.96841,NORMAL
2025-05-02 15:00:00,INV-03,96.0932,91.8439,612.97,0.1568,48.68,0.95578,NORMAL
2025-05-02 15:30:00,INV-03,82.5417,80.7941,598.3,0.138,43.5,0.97883,NORMAL
2025-05-02 16:00:00,INV-03,35.1877,34.4243,594.51,0.0592,40.45,0.9783,NORMAL
2025-05-02 16:30:00,INV-03,37.0991,35.8117,585.27,0.0634,35.43,0.9653,NORMAL
2025-05-02 17:00:00,INV-03,23.5077,22.6951,599.75,0.0392,33.67,0.96543,NORMAL
2025-05-02 17:30:00,INV-03,18.3946,17.7165,583.05,0.0315,28.52,0.96314,NORMAL
2025-05-02 18:00:00,INV-03,15.8179,15.5077,587.29,0.0269,24.77,0.98039,NORMAL
2025-05-02 18:30:00,INV-03,0.0,0.0,0.0,0.0,22.39,,NORMAL
2025-05-02 19:00:00,INV-03,0.0,0.0,0.0,0.0,22.44,,NORMAL
2025-05-02 19:30:00,INV-03,0.0,0.0,0.0,0.0,29.16,,NORMAL
2025-05-02 20:00:00,INV-03,0.0,0.0,0.0,0.0,13.25,,NORMAL
2025-05-02 20:30:00,INV-03,0.0,0.0,0.0,0.0,19.17,,FAULT
2025-05-02 21:00:00,INV-03,0.0,0.0,0.0,0.0,24.42,,NORMAL
2025-05-02 21:30:00,INV-03,0.0,0.0,0.0,0.0,18.23,,NORMAL
2025-05-02 22:00:00,INV-03,0.0,0.0,0.0,0.0,17.66,,NORMAL
2025-05-02 22:30:00,INV-03,0.0,0.0,0.0,0.0,22.66,,NORMAL
2025-05-02 23:00:00,INV-03,0.0,0.0,0.0,0.0,17.48,,NORMAL
2025-05-02 23:30:00,INV-03,0.0,0.0,0.0,0.0,21.28,,NORMAL
2025-05-03 00:00:00,INV-03,0.0,0.0,0.0,0.0,20.87,,NORMAL
2025-05-03 00:30:00,INV-03,0.0,0.0,0.0,0.0,20.02,,NORMAL
2025-05-03 01:00:00,INV-03,0.0,0.0,0.0,0.0,14.41,,NORMAL
2025-05-03 01:30:00,INV-03,0.0,0.0,0.0,0.0,20.31,,NORMAL
2025-05-03 02:00:00,INV-03,0.0,0.0,0.0,0.0,21.87,,NORMAL
2025-05-03 02:30:00,INV-03,0.0,0.0,0.0,0.0,24.78,,NORMAL
2025-05-03 03:00:00,INV-03,0.0,0.0,0.0,0.0,21.99,,NORMAL
2025-05-03 03:30:00,INV-03,0.0,0.0,0.0,0.0,20.01,,NORMAL
2025-05-03 04:00:00,INV-03,0.0,0.0,0.0,0.0,20.35,,NORMAL
2025-05-03 04:30:00,INV-03,0.0,0.0,0.0,0.0,26.82,,NORMAL
2025-05-03 05:00:00,INV-03,0.0,0.0,0.0,0.0,14.99,,NORMAL
2025-05-03 05:30:00,INV-03,0.0,0.0,0.0,0.0,11.27,,NORMAL
2025-05-03 06:00:00,INV-03,10.7851,10.3342,586.92,0.0184,21.36,0.95819,NORMAL
2025-05-03 06:30:00,INV-03,27.0507,26.3214,584.44,0.0463,28.58,0.97304,NORMAL
2025-05-03 07:00:00,INV-03,40.0629,38.6617,619.72,0.0646,32.13,0.96503,NORMAL
2025-05-03 07:30:00,INV-03,61.7289,59.265,596.0,0.1036,36.91,0.96008,NORMAL
2025-05-03 08:00:00,INV-03,74.9747,72.62,607.92,0.1233,33.88,0.96859,NORMAL
2025-05-03 08:30:00,INV-03,53.6004,51.8998,618.04,0.0867,38.54,0.96827,NORMAL
2025-05-03 09:00:00,INV-03,63.4525,61.1722,619.24,0.1025,42.62,0.96406,NORMAL
2025-05-03 09:30:00,INV-03,82.3266,80.1738,617.72,0.1333,48.68,0.97385,NORMAL
2025-05-03 10:00:00,INV-03,94.3501,91.0765,615.13,0.1534,46.47,0.9653,NORMAL
2025-05-03 10:30:00,INV-03,84.6736,83.2701,592.73,0.1429,52.91,0.98342,NORMAL
2025-05-03 11:00:00,INV-03,51.2192,50.3518,600.93,0.0852,47.07,0.98307,NORMAL
2025-05-03 11:30:00,INV-03,66.115,64.8466,590.6,0.1119,53.65,0.98082,NORMAL
2025-05-03 12:00:00,INV-03,111.5689,108.814,597.48,0.1867,57.71,0.97531,NORMAL
2025-05-03 12:30:00,INV-03,99.4656,97.4346,617.67,0.161,49.41,0.97958,NORMAL
2025-05-03 13:00:00,INV-03,97.142,93.1848,605.43,0.1605,55.7,0.95926,NORMAL
2025-05-03 13:30:00,INV-03,82.6416,79.5734,591.33,0.1398,50.17,0.96287,NORMAL
2025-05-03 14:00:00,INV-03,83.143,79.5443,604.28,0.1376,51.74,0.95672,NORMAL
2025-05-03 14:30:00,INV-03,95.7157,92.6636,603.86,0.1585,50.76,0.96811,NORMAL
2025-05-03 15:00:00,INV-03,97.5222,93.4474,609.79,0.1599,50.08,0.95822,NORMAL
2025-05-03 15:30:00,INV-03,55.8918,54.2533,613.81,0.0911,37.25,0.97068,NORMAL
2025-05-03 16:00:00,INV-03,71.5957,69.3286,587.3,0.1219,38.37,0.96834,NORMAL
2025-05-03 16:30:00,INV-03,55.0079,52.959,603.88,0.0911,37.67,0.96275,NORMAL
2025-05-03 17:00:00,INV-03,43.3022,41.6562,613.47,0.0706,34.31,0.96199,NORMAL
2025-05-03 17:30:00,INV-03,19.4318,18.8971,591.03,0.0329,28.15,0.97248,NORMAL
2025-05-03 18:00:00,INV-03,12.0491,11.5702,604.88,0.0199,27.17,0.96025,NORMAL
2025-05-03 18:30:00,INV-03,0.0,0.0,0.0,0.0,18.09,,NORMAL
2025-05-03 19:00:00,INV-03,0.0,0.0,0.0,0.0,18.17,,NORMAL
2025-05-03 19:30:00,INV-03,0.0,0.0,0.0,0.0,21.75,,NORMAL
2025-05-03 20:00:00,INV-03,0.0,0.0,0.0,0.0,18.97,,NORMAL
2025-05-03 20:30:00,INV-03,0.0,0.0,0.0,0.0,18.7,,NORMAL
2025-05-03 21:00:00,INV-03,0.0,0.0,0.0,0.0,21.35,,NORMAL
2025-05-03 21:30:00,INV-03,0.0,0.0,0.0,0.0,20.86,,NORMAL
2025-05-03 22:00:00,INV-03,0.0,0.0,0.0,0.0,19.0,,NORMAL
2025-05-03 22:30:00,INV-03,,,0.0,0.0,23.13,,COMM_FAIL
2025-05-03 23:00:00,INV-03,0.0,0.0,0.0,0.0,17.37,,NORMAL
2025-05-03 23:30:00,INV-03,0.0,0.0,0.0,0.0,24.41,,NORMAL
2025-05-04 00:00:00,INV-03,0.0,0.0,0.0,0.0,21.4,,NORMAL
2025-05-04 00:30:00,INV-03,0.0,0.0,0.0,0.0,28.99,,NORMAL
2025-05-04 01:00:00,INV-03,0.0,0.0,0.0,0.0,19.48,,NORMAL
2025-05-04 01:30:00,INV-03,0.0,0.0,0.0,0.0,20.18,,NORMAL
2025-05-04 02:00:00,INV-03,0.0,0.0,0.0,0.0,25.85,,NORMAL
2025-05-04 02:30:00,INV-03,0.0,0.0,0.0,0.0,22.87,,NORMAL
2025-05-04 03:00:00,INV-03,0.0,0.0,0.0,0.0,18.68,,NORMAL
2025-05-04 03:30:00,INV-03,0.0,0.0,0.0,0.0,15.69,,NORMAL
2025-05-04 04:00:00,INV-03,0.0,0.0,0.0,0.0,14.33,,NORMAL
2025-05-04 04:30:00,INV-03,0.0,0.0,0.0,0.0,17.13,,NORMAL
2025-05-04 05:00:00,INV-03,0.0,0.0,0.0,0.0,14.36,,NORMAL
2025-05-04 05:30:00,INV-03,0.0,0.0,0.0,0.0,19.75,,NORMAL
2025-05-04 06:00:00,INV-03,16.6235,15.9374,599.05,0.0277,33.0,0.95873,NORMAL
2025-05-04 06:30:00,INV-03,29.9991,29.4138,591.06,0.0508,30.01,0.98049,NORMAL
2025-05-04 07:00:00,INV-03,47.0516,44.9802,607.79,0.0774,33.86,0.95598,NORMAL
2025-05-04 07:30:00,INV-03,69.9962,68.4007,597.98,0.1171,43.56,0.97721,NORMAL
2025-05-04 08:00:00,INV-03,65.1106,62.1971,613.94,0.1061,39.55,0.95525,NORMAL
2025-05-04 08:30:00,INV-03,77.8923,75.0163,609.97,0.1277,42.13,0.96308,NORMAL
2025-05-04 09:00:00,INV-03,87.3991,83.7221,606.31,0.1441,53.96,0.95793,NORMAL
2025-05-04 09:30:00,INV-03,82.2548,80.8545,612.22,0.1344,44.88,0.98298,NORMAL
2025-05-04 10:00:00,INV-03,94.5592,90.6855,597.32,0.1583,48.25,0.95903,NORMAL
2025-05-04 10:30:00,INV-03,130.4742,125.3695,617.75,0.2112,56.84,0.96088,NORMAL
2025-05-04 11:00:00,INV-03,115.2224,112.0518,610.36,0.1888,62.83,0.97248,NORMAL
2025-05-04 11:30:00,INV-03,59.9183,57.361,614.9,0.0974,52.12,0.95732,NORMAL
2025-05-04 12:00:00,INV-03,106.6829,104.3687,610.62,0.1747,49.6,0.97831,NORMAL
2025-05-04 12:30:00,INV-03,124.2,121.6683,580.12,0.2141,55.48,0.97962,NORMAL
2025-05-04 13:00:00,INV-03,89.601,86.1705,603.68,0.1484,48.82,0.96171,NORMAL
2025-05-04 13:30:00,INV-03,78.883,77.5631,615.86,0.1281,48.63,0.98327,NORMAL
2025-05-04 14:00:00,INV-03,111.4902,108.3822,592.39,0.1882,49.77,0.97212,NORMAL
2025-05-04 14:30:00,INV-03,121.3587,119.1327,593.21,0.2046,46.55,0.98166,NORMAL
2025-05-04 15:00:00,INV-03,81.7572,79.1931,616.22,0.1327,40.23,0.96864,NORMAL
2025-05-04 15:30:00,INV-03,60.1788,57.4963,590.26,0.102,39.92,0.95542,NORMAL
2025-05-04 16:00:00,INV-03,66.899,64.6175,583.9,0.1146,48.13,0.9659,NORMAL
2025-05-04 16:30:00,INV-03,37.0828,35.8613,601.71,0.0616,40.66,0.96706,NORMAL
2025-05-04 17:00:00,INV-03,36.3733,35.5839,614.75,0.0592,30.93,0.9783,NORMAL
2025-05-04 17:30:00,INV-03,26.4068,25.7856,588.91,0.0448,36.29,0.97648,NORMAL
2025-05-04 18:00:00,INV-03,15.4229,15.0554,610.7,0.0253,31.7,0.97617,NORMAL
2025-05-04 18:30:00,INV-03,0.0,0.0,0.0,0.0,19.87,,NORMAL
2025-05-04 19:00:00,INV-03,0.0,0.0,0.0,0.0,22.47,,NORMAL
2025-05-04 19:30:00,INV-03,0.0,0.0,0.0,0.0,17.28,,NORMAL
2025-05-04 20:00:00,INV-03,0.0,0.0,0.0,0.0,14.65,,NORMAL
2025-05-04 20:30:00,INV-03,0.0,0.0,0.0,0.0,16.27,,NORMAL
2025-05-04 21:00:00,INV-03,0.0,0.0,0.0,0.0,20.2,,NORMAL
2025-05-04 21:30:00,INV-03,0.0,0.0,0.0,0.0,20.9,,MAINT
2025-05-04 22:00:00,INV-03,0.0,0.0,0.0,0.0,21.64,,NORMAL
2025-05-04 22:30:00,INV-03,,,0.0,0.0,21.8,,COMM_FAIL
2025-05-04 23:00:00,INV-03,0.0,0.0,0.0,0.0,15.09,,NORMAL
2025-05-04 23:30:00,INV-03,0.0,0.0,0.0,0.0,20.54,,NORMAL
2025-05-05 00:00:00,INV-03,0.0,0.0,0.0,0.0,14.76,,NORMAL
2025-05-05 00:30:00,INV-03,0.0,0.0,0.0,0.0,16.49,,NORMAL
2025-05-05 01:00:00,INV-03,0.0,0.0,0.0,0.0,20.28,,NORMAL
2025-05-05 01:30:00,INV-03,0.0,0.0,0.0,0.0,26.31,,NORMAL
2025-05-05 02:00:00,INV-03,0.0,0.0,0.0,0.0,16.95,,NORMAL
2025-05-05 02:30:00,INV-03,0.0,0.0,0.0,0.0,12.43,,NORMAL
2025-05-05 03:00:00,INV-03,0.0,0.0,0.0,0.0,22.37,,NORMAL
2025-05-05 03:30:00,INV-03,0.0,0.0,0.0,0.0,24.7,,NORMAL
2025-05-05 04:00:00,INV-03,0.0,0.0,0.0,0.0,22.47,,NORMAL
2025-05-05 04:30:00,INV-03,0.0,0.0,0.0,0.0,23.05,,NORMAL
2025-05-05 05:00:00,INV-03,0.0,0.0,0.0,0.0,18.87,,NORMAL
2025-05-05 05:30:00,INV-03,0.0,0.0,0.0,0.0,15.84,,NORMAL
2025-05-05 06:00:00,INV-03,13.1339,12.7058,591.44,0.0222,30.95,0.96741,NORMAL
2025-05-05 06:30:00,INV-03,30.7054,30.2118,603.17,0.0509,23.85,0.98392,NORMAL
2025-05-05 07:00:00,INV-03,25.2595,24.4154,615.38,0.041,32.26,0.96658,NORMAL
2025-05-05 07:30:00,INV-03,0.0,0.0,600.22,0.0828,38.87,0.9583,FAULT
2025-05-05 08:00:00,INV-03,62.9521,61.1036,580.14,0.1085,37.14,0.97064,NORMAL
2025-05-05 08:30:00,INV-03,84.6757,82.8805,585.33,0.1447,37.04,0.9788,NORMAL
2025-05-05 09:00:00,INV-03,75.3826,73.2713,605.3,0.1245,52.2,0.97199,NORMAL
2025-05-05 09:30:00,INV-03,117.6416,115.0652,584.61,0.2012,47.29,0.9781,NORMAL
2025-05-05 10:00:00,INV-03,60.4659,58.8961,612.35,0.0987,50.86,0.97404,NORMAL
2025-05-05 10:30:00,INV-03,103.1778,99.4788,586.37,0.176,51.13,0.96415,NORMAL
2025-05-05 11:00:00,INV-03,70.3584,69.0951,605.44,0.1162,52.86,0.98204,NORMAL
2025-05-05 11:30:00,INV-03,130.252,125.5753,608.46,0.2141,57.54,0.96409,NORMAL
2025-05-05 12:00:00,INV-03,91.4708,89.2696,587.34,0.1557,56.33,0.97594,NORMAL
2025-05-05 12:30:00,INV-03,136.8463,130.7103,590.7,0.2317,55.32,0.95516,NORMAL
2025-05-05 13:00:00,INV-03,73.9263,71.169,588.81,0.1256,50.58,0.9627,NORMAL
2025-05-05 13:30:00,INV-03,73.7448,71.3714,605.76,0.1217,52.51,0.96782,NORMAL
2025-05-05 14:00:00,INV-03,,,602.28,0.1452,48.3,0.9835,COMM_FAIL
2025-05-05 14:30:00,INV-03,114.9824,111.1815,584.7,0.1967,43.91,0.96694,NORMAL
2025-05-05 15:00:00,INV-03,68.506,66.3916,588.48,0.1164,42.05,0.96914,NORMAL
2025-05-05 15:30:00,INV-03,61.6667,60.2679,603.64,0.1022,38.45,0.97732,NORMAL
