export_timestamp,inverter_id,energy_kwh,reactive_power_kvar,curtailment_flag,tariff_rate,revenue_usd,power_factor,frequency_hz
2025-05-09 10:00:00,INV-02,26.5808,2.615,False,0.129,3.4289,0.9404,50.0313
2025-05-09 10:30:00,INV-02,51.2002,3.1684,False,0.1339,6.8557,0.9591,49.9683
2025-05-09 11:00:00,INV-02,43.1998,0.566,False,0.1382,5.9702,0.9526,50.027
2025-05-09 11:30:00,INV-02,44.4486,3.1854,False,0.1397,6.2095,0.9989,49.9801
2025-05-09 12:00:00,INV-02,30.2407,-0.7315,True,0.1475,4.4605,0.9245,50.0059
2025-05-09 12:30:00,INV-02,29.2563,0.0729,False,0.1205,3.5254,0.9314,50.0083
2025-05-09 13:00:00,INV-02,51.4357,3.368,False,0.1317,6.7741,0.9242,50.0038
2025-05-09 13:30:00,INV-02,33.2057,-0.4045,False,0.1338,4.4429,0.9701,50.0446
2025-05-09 14:00:00,INV-02,42.9541,2.6575,False,0.1222,5.249,0.9244,49.994
2025-05-09 14:30:00,INV-02,42.3043,5.9884,False,0.1349,5.7069,0.9869,49.9672
2025-05-09 15:00:00,INV-02,17.0196,2.2151,False,0.1302,2.216,0.961,50.0071
2025-05-09 15:30:00,INV-02,13.2721,1.7547,False,0.1475,1.9576,0.9622,49.9966
2025-05-09 16:00:00,INV-02,29.8843,-0.4848,False,0.1884,5.6302,0.9649,50.0111
2025-05-09 16:30:00,INV-02,26.254,0.4737,False,0.2092,5.4923,0.9337,50.0176
2025-05-09 17:00:00,INV-02,17.7894,2.6299,False,0.2079,3.6984,0.9358,49.9993
2025-05-09 17:30:00,INV-02,13.3457,-0.6508,False,0.2048,2.7332,0.9455,50.0087
2025-05-09 18:00:00,INV-02,4.2634,0.5765,False,0.2153,0.9179,0.9675,50.0029
2025-05-09 18:30:00,INV-02,0.0,0.0,False,0.2218,0.0,0.9368,50.0358
2025-05-09 19:00:00,INV-02,0.0,0.0,False,0.1818,0.0,0.9293,49.9926
2025-05-09 19:30:00,INV-02,0.0,0.0,False,0.2441,0.0,0.9976,49.9863
2025-05-09 20:00:00,INV-02,0.0,0.0,False,0.2087,0.0,0.9218,50.0176
2025-05-09 20:30:00,INV-02,0.0,0.0,False,0.1932,0.0,0.9842,49.9814
2025-05-09 21:00:00,INV-02,0.0,0.0,False,0.071,0.0,0.983,50.0078
2025-05-09 21:30:00,INV-02,0.0,0.0,False,0.0781,0.0,0.9438,49.9966
2025-05-09 22:00:00,INV-02,0.0,0.0,False,0.069,0.0,0.9309,49.998
2025-05-09 22:30:00,INV-02,0.0,0.0,False,0.0745,0.0,0.9317,50.0487
2025-05-09 23:00:00,INV-02,0.0,0.0,False,0.0578,0.0,0.9758,50.0247
2025-05-09 23:30:00,INV-02,0.0,0.0,False,0.0557,0.0,0.9714,50.0204
2025-05-10 00:00:00,INV-02,0.0,0.0,False,0.0536,0.0,0.9826,50.0106
2025-05-10 00:30:00,INV-02,0.0,0.0,False,0.0524,0.0,0.995,49.9862
2025-05-10 01:00:00,INV-02,0.0,0.0,False,0.0438,0.0,0.9754,50.0052
2025-05-10 01:30:00,INV-02,0.0,0.0,False,0.0635,0.0,0.9325,50.0117
2025-05-10 02:00:00,INV-02,0.0,0.0,False,0.0406,0.0,0.9395,50.004
2025-05-10 02:30:00,INV-02,0.0,0.0,False,0.0418,0.0,0.9874,50.0019
2025-05-10 03:00:00,INV-02,0.0,0.0,False,0.0408,0.0,0.9367,49.9921
2025-05-10 03:30:00,INV-02,0.0,0.0,False,0.0685,0.0,0.9258,50.0055
2025-05-10 04:00:00,INV-02,0.0,0.0,False,0.0763,0.0,0.9763,49.9895
2025-05-10 04:30:00,INV-02,0.0,0.0,False,0.0416,0.0,0.9522,50.0141
2025-05-10 05:00:00,INV-02,0.0,0.0,False,0.0533,0.0,0.9936,49.9597
2025-05-10 05:30:00,INV-02,0.0,0.0,False,0.0729,0.0,0.972,50.0272
2025-05-10 06:00:00,INV-02,7.2185,-0.1138,False,0.0547,0.3948,0.9272,49.9738
2025-05-10 06:30:00,INV-02,13.4206,0.6268,False,0.0422,0.5664,0.9958,49.9787
2025-05-10 07:00:00,INV-02,16.5981,1.4145,False,0.0662,1.0988,0.9407,50.0082
2025-05-10 07:30:00,INV-02,29.4979,0.9705,False,0.0586,1.7286,0.947,50.0108
2025-05-10 08:00:00,INV-02,24.7328,0.1031,False,0.0449,1.1105,0.9522,50.0416
2025-05-10 08:30:00,INV-02,23.3357,2.406,False,0.0469,1.0944,0.9241,50.0059
2025-05-10 09:00:00,INV-02,24.8359,2.6369,False,0.1477,3.6683,0.9597,49.9992
2025-05-10 09:30:00,INV-02,48.0185,2.7001,False,0.1423,6.833,0.9299,50.0038
2025-05-10 10:00:00,INV-02,10.6236,0.2711,True,0.1495,1.5882,0.9521,50.0318
2025-05-10 10:30:00,INV-02,52.9908,6.2762,False,0.1252,6.6344,0.9481,50.0485
2025-05-10 11:00:00,INV-02,43.0959,5.8376,False,0.1355,5.8395,0.9818,49.9963
2025-05-10 11:30:00,INV-02,54.6932,1.7109,False,0.1466,8.018,0.9843,50.0109
2025-05-10 12:00:00,INV-02,27.2964,0.6197,False,0.13,3.5485,0.9323,49.9985
2025-05-10 12:30:00,INV-02,35.9175,3.1615,False,0.147,5.2799,0.9493,49.9981
2025-05-10 13:00:00,INV-02,29.1191,0.3408,False,0.1376,4.0068,0.9499,50.0376
2025-05-10 13:30:00,INV-02,51.1914,-2.1463,False,0.146,7.4739,0.9321,49.9815
2025-05-10 14:00:00,INV-02,30.4928,-0.5195,False,0.1343,4.0952,0.9839,49.9533
2025-05-10 14:30:00,INV-02,41.2649,0.7686,False,0.1478,6.0989,0.9766,50.0063
2025-05-10 15:00:00,INV-02,39.6419,0.129,False,0.1216,4.8204,0.9352,50.024
2025-05-10 15:30:00,INV-02,42.1176,5.7979,False,0.1411,5.9428,0.9493,50.0044
2025-05-10 16:00:00,INV-02,30.2069,0.1555,False,0.2221,6.709,0.9285,50.01
2025-05-10 16:30:00,INV-02,22.6338,0.1164,False,0.2236,5.0609,0.9703,50.015
2025-05-10 17:00:00,INV-02,11.2994,0.6708,False,0.1876,2.1198,0.9297,50.0022
2025-05-10 17:30:00,INV-02,13.8269,-0.6037,False,0.2098,2.9009,0.9989,50.0111
2025-05-10 18:00:00,INV-02,6.9268,0.1239,False,0.1817,1.2586,0.9825,50.0108
2025-05-10 18:30:00,INV-02,0.0,0.0,False,0.2121,0.0,0.9512,49.9608
2025-05-10 19:00:00,INV-02,0.0,0.0,False,0.2156,0.0,0.9663,50.0023
2025-05-10 19:30:00,INV-02,0.0,0.0,False,0.2353,0.0,0.9929,49.9685
2025-05-10 20:00:00,INV-02,0.0,0.0,False,0.2335,0.0,0.9643,49.9992
2025-05-10 20:30:00,INV-02,0.0,0.0,False,0.1958,0.0,0.934,49.9901
2025-05-10 21:00:00,INV-02,0.0,0.0,False,0.0421,0.0,0.9503,50.0207
2025-05-10 21:30:00,INV-02,0.0,0.0,False,0.0605,0.0,0.9875,50.0049
2025-05-10 22:00:00,INV-02,0.0,0.0,False,0.0619,0.0,0.9715,50.0095
2025-05-10 22:30:00,INV-02,0.0,0.0,False,0.0534,0.0,0.9721,49.9962
2025-05-10 23:00:00,INV-02,0.0,0.0,False,0.0482,0.0,0.9893,50.021
2025-05-10 23:30:00,INV-02,0.0,0.0,False,0.0465,0.0,0.9915,49.9681
2025-05-11 00:00:00,INV-02,0.0,0.0,False,0.0497,0.0,0.9936,49.9821
2025-05-11 00:30:00,INV-02,0.0,0.0,False,0.0605,0.0,0.9276,50.0257
2025-05-11 01:00:00,INV-02,0.0,0.0,False,0.0725,0.0,0.9635,49.9913
2025-05-11 01:30:00,INV-02,0.0,0.0,False,0.0741,0.0,0.9792,49.9571
2025-05-11 02:00:00,INV-02,0.0,0.0,False,0.0613,0.0,0.9806,50.0291
2025-05-11 02:30:00,INV-02,0.0,0.0,False,0.0674,0.0,0.9685,50.0215
2025-05-11 03:00:00,INV-02,0.0,0.0,False,0.0576,0.0,0.9333,50.0142
2025-05-11 03:30:00,INV-02,0.0,0.0,False,0.0768,0.0,0.9838,50.0019
2025-05-11 04:00:00,INV-02,0.0,0.0,False,0.0438,0.0,0.9776,50.0332
2025-05-11 04:30:00,INV-02,0.0,0.0,False,0.0612,0.0,0.9269,50.0252
2025-05-11 05:00:00,INV-02,0.0,0.0,False,0.0503,0.0,0.9571,50.031
2025-05-11 05:30:00,INV-02,0.0,0.0,False,0.0678,0.0,0.9339,50.0139
2025-05-11 06:00:00,INV-02,6.3054,-0.2297,False,0.0532,0.3354,0.947,50.0025
2025-05-11 06:30:00,INV-02,11.8704,0.9432,False,0.0584,0.6932,0.9214,49.992
2025-05-11 07:00:00,INV-02,18.6198,2.2228,False,0.0765,1.4244,0.952,49.9746
2025-05-11 07:30:00,INV-02,21.4079,-0.5612,False,0.0692,1.4814,0.964,50.01
2025-05-11 08:00:00,INV-02,34.3784,1.4674,False,0.0403,1.3855,0.9696,50.0117
2025-05-11 08:30:00,INV-02,27.9096,2.6225,False,0.0545,1.5211,0.9731,49.993
2025-05-11 09:00:00,INV-02,22.6987,2.911,False,0.1216,2.7602,0.9869,50.0123
2025-05-11 09:30:00,INV-02,49.5148,2.4013,False,0.1436,7.1103,0.9372,49.9934
2025-05-11 10:00:00,INV-02,27.7629,-0.6151,False,0.1375,3.8174,0.9296,50.0173
2025-05-11 10:30:00,INV-02,38.7999,-0.2375,False,0.1275,4.947,0.9881,49.9824
2025-05-11 11:00:00,INV-02,49.2047,3.3783,False,0.136,6.6918,0.9325,49.9789
2025-05-11 11:30:00,INV-02,-9999.0,-9999.0,False,0.1266,0.0,0.998,49.9952
2025-05-11 12:00:00,INV-02,42.144,-1.2818,False,0.1388,5.8496,0.9874,50.0166
2025-05-11 12:30:00,INV-02,37.1071,0.6129,False,0.1293,4.7979,0.9601,49.9768
2025-05-11 13:00:00,INV-02,50.1103,5.198,False,0.1421,7.1207,0.9985,50.021
2025-05-11 13:30:00,INV-02,57.6238,0.2887,False,0.1265,7.2894,0.9278,49.9671
2025-05-11 14:00:00,INV-02,40.0704,-1.1806,False,0.1267,5.0769,0.9442,49.9951
2025-05-11 14:30:00,INV-02,43.9634,1.1873,False,0.1338,5.8823,0.9711,49.9717
2025-05-11 15:00:00,INV-02,45.0275,1.0645,False,0.1374,6.1868,0.948,49.9478
2025-05-11 15:30:00,INV-02,35.6822,2.6636,False,0.1376,4.9099,0.9943,50.0073
2025-05-11 16:00:00,INV-02,33.8488,3.7924,False,0.2369,8.0188,0.9253,49.9964
2025-05-11 16:30:00,INV-02,19.514,0.3391,False,0.2466,4.8122,0.964,49.9721
2025-05-11 17:00:00,INV-02,20.3989,-0.5772,False,0.2095,4.2736,0.9673,49.9897
2025-05-11 17:30:00,INV-02,8.4743,-0.0243,False,0.2009,1.7025,0.9722,50.0088
2025-05-11 18:00:00,INV-02,7.2724,-0.0858,False,0.1867,1.3578,0.9405,49.9926
2025-05-11 18:30:00,INV-02,0.0,0.0,False,0.2366,0.0,0.9492,49.996
2025-05-11 19:00:00,INV-02,0.0,0.0,False,0.1891,0.0,0.9875,49.992
2025-05-11 19:30:00,INV-02,0.0,0.0,False,0.2113,0.0,0.9356,49.9884
2025-05-11 20:00:00,INV-02,0.0,0.0,False,0.1885,0.0,0.9861,49.9881
2025-05-11 20:30:00,INV-02,0.0,0.0,False,0.2443,0.0,0.965,49.9875
2025-05-11 21:00:00,INV-02,0.0,0.0,False,0.0639,0.0,0.981,49.9849
2025-05-11 21:30:00,INV-02,0.0,0.0,False,0.0488,0.0,0.9771,49.9797
2025-05-11 22:00:00,INV-02,0.0,0.0,False,0.0549,0.0,0.9366,49.9924
2025-05-11 22:30:00,INV-02,0.0,0.0,False,0.0462,0.0,0.9655,49.9872
2025-05-11 23:00:00,INV-02,0.0,0.0,False,0.0783,0.0,0.9894,49.9786
2025-05-11 23:30:00,INV-02,0.0,0.0,False,0.0546,0.0,0.9546,50.0153
2025-05-12 00:00:00,INV-02,0.0,0.0,False,0.0716,0.0,0.9973,50.0247
2025-05-12 00:30:00,INV-02,0.0,0.0,False,0.0491,0.0,0.9562,50.0
2025-05-12 01:00:00,INV-02,0.0,0.0,False,0.0602,0.0,0.9314,50.0013
2025-05-12 01:30:00,INV-02,0.0,0.0,False,0.0706,0.0,0.9512,49.9861
2025-05-12 02:00:00,INV-02,0.0,0.0,False,0.061,0.0,0.9961,50.0213
2025-05-12 02:30:00,INV-02,0.0,0.0,False,0.0607,0.0,0.9456,50.0348
2025-05-12 03:00:00,INV-02,0.0,0.0,False,0.0791,0.0,0.9894,49.9967
2025-05-12 03:30:00,INV-02,0.0,0.0,False,0.0408,0.0,0.9905,49.9896
2025-05-12 04:00:00,INV-02,0.0,0.0,False,0.0737,0.0,0.948,50.0068
2025-05-12 04:30:00,INV-02,0.0,0.0,False,0.0609,0.0,0.9267,50.0026
2025-05-12 05:00:00,INV-02,0.0,0.0,False,0.0794,0.0,0.978,49.99
2025-05-12 05:30:00,INV-02,0.0,0.0,False,0.0639,0.0,0.9449,50.0094
2025-05-12 06:00:00,INV-02,6.6939,0.6073,False,0.061,0.4083,0.9826,50.0188
2025-05-12 06:30:00,INV-02,12.4865,1.4915,False,0.0614,0.7667,0.9554,49.9843
2025-05-12 07:00:00,INV-02,14.5747,2.1402,False,0.0535,0.7797,0.9588,50.0508
2025-05-12 07:30:00,INV-02,22.0594,0.2192,False,0.0405,0.8934,0.9822,49.9693
2025-05-12 08:00:00,INV-02,18.9913,-0.7515,False,0.0728,1.3826,0.9506,49.983
2025-05-12 08:30:00,INV-02,19.8254,1.9666,False,0.0638,1.2649,0.9555,50.0047
2025-05-12 09:00:00,INV-02,38.0805,3.423,False,0.123,4.6839,0.9501,50.0449
2025-05-12 09:30:00,INV-02,25.2532,3.4065,False,0.1425,3.5986,0.9494,49.9887
2025-05-12 10:00:00,INV-02,54.7228,-0.6746,False,0.1475,8.0716,0.9621,49.9787
2025-05-12 10:30:00,INV-02,57.9331,-0.9678,False,0.1235,7.1547,0.9847,50.011
2025-05-12 11:00:00,INV-02,54.9175,-2.478,False,0.1421,7.8038,0.9489,49.995
2025-05-12 11:30:00,INV-02,59.8591,-0.5966,False,0.1447,8.6616,0.9619,50.0133
2025-05-12 12:00:00,INV-02,54.5514,-2.2941,False,0.1372,7.4845,0.9737,49.9986
2025-05-12 12:30:00,INV-02,36.3952,3.4643,False,0.1363,4.9607,0.9416,49.9829
2025-05-12 13:00:00,INV-02,51.7235,5.2286,False,0.1435,7.4223,0.9422,50.047
2025-05-12 13:30:00,INV-02,11.9116,0.2052,True,0.1209,1.4401,0.9947,49.9409
2025-05-12 14:00:00,INV-02,43.4387,0.8928,False,0.1265,5.495,0.9779,50.0364
2025-05-12 14:30:00,INV-02,53.0842,6.3951,False,0.1495,7.9361,0.9662,50.0187
2025-05-12 15:00:00,INV-02,46.2887,5.3706,False,0.1294,5.9898,0.9718,49.9851
2025-05-12 15:30:00,INV-02,34.8596,1.533,False,0.1324,4.6154,0.9223,50.0374
2025-05-12 16:00:00,INV-02,25.6415,-0.1499,False,0.1967,5.0437,0.9694,49.9726
2025-05-12 16:30:00,INV-02,21.0296,2.4682,False,0.2213,4.6539,0.9608,50.0202
2025-05-12 17:00:00,INV-02,19.2513,0.9621,False,0.2181,4.1987,0.9637,49.9583
2025-05-12 17:30:00,INV-02,12.7818,1.5007,False,0.2335,2.9845,0.9488,49.9771
2025-05-12 18:00:00,INV-02,6.9449,0.825,False,0.2363,1.6411,0.9265,49.977
2025-05-12 18:30:00,INV-02,0.0,0.0,False,0.2295,0.0,0.9355,49.985
2025-05-12 19:00:00,INV-02,0.0,0.0,False,0.2125,0.0,0.9961,50.0002
2025-05-12 19:30:00,INV-02,0.0,0.0,False,0.2053,0.0,0.9527,49.9835
2025-05-12 20:00:00,INV-02,0.0,0.0,False,0.2313,0.0,0.9573,49.9593
2025-05-12 20:30:00,INV-02,0.0,0.0,False,0.2076,0.0,0.9242,50.0093
2025-05-12 21:00:00,INV-02,0.0,0.0,False,0.077,0.0,0.923,50.001
2025-05-12 21:30:00,INV-02,0.0,0.0,False,0.0444,0.0,0.9774,50.0082
2025-05-12 22:00:00,INV-02,0.0,0.0,False,0.0614,0.0,0.963,50.0034
2025-05-12 22:30:00,INV-02,0.0,0.0,False,0.06,0.0,0.9607,50.0191
2025-05-12 23:00:00,INV-02,0.0,0.0,False,0.0582,0.0,0.9394,49.9985
2025-05-12 23:30:00,INV-02,0.0,0.0,False,0.0665,0.0,0.9796,50.0203
2025-05-13 00:00:00,INV-02,0.0,0.0,False,0.0558,0.0,0.9335,49.9845
2025-05-13 00:30:00,INV-02,0.0,0.0,False,0.0599,0.0,0.9352,49.9856
2025-05-13 01:00:00,INV-02,0.0,0.0,False,0.0627,0.0,0.9569,50.0275
2025-05-13 01:30:00,INV-02,0.0,0.0,False,0.0507,0.0,0.9429,50.0271
2025-05-13 02:00:00,INV-02,0.0,0.0,False,0.0646,0.0,0.9398,50.0115
2025-05-13 02:30:00,INV-02,0.0,0.0,False,0.0547,0.0,0.9716,49.9822
2025-05-13 03:00:00,INV-02,0.0,0.0,False,0.0521,0.0,0.9721,49.9806
2025-05-13 03:30:00,INV-02,0.0,0.0,False,0.0664,0.0,0.986,50.0266
2025-05-13 04:00:00,INV-02,0.0,0.0,False,0.0485,0.0,0.9534,50.0255
2025-05-13 04:30:00,INV-02,0.0,0.0,False,0.0499,0.0,0.9258,49.9987
2025-05-13 05:00:00,INV-02,0.0,0.0,False,0.0519,0.0,0.9419,50.0468
2025-05-13 05:30:00,INV-02,0.0,0.0,False,0.0762,0.0,0.9984,50.0092
2025-05-13 06:00:00,INV-02,6.4595,0.2712,False,0.0785,0.5071,0.9677,49.9779
2025-05-13 06:30:00,INV-02,4.0027,0.3064,False,0.0636,0.2546,0.9768,49.9945
2025-05-13 07:00:00,INV-02,18.3974,-0.5784,False,0.0672,1.2363,0.9206,50.0001
2025-05-13 07:30:00,INV-02,25.5134,-0.6738,False,0.0436,1.1124,0.9615,50.0017
2025-05-13 08:00:00,INV-02,32.4005,1.4333,False,0.0625,2.025,0.923,50.025
2025-05-13 08:30:00,INV-02,38.484,2.0534,False,0.0724,2.7862,0.9655,49.9809
2025-05-13 09:00:00,INV-02,42.9177,4.222,False,0.1335,5.7295,0.9937,49.9734
2025-05-13 09:30:00,INV-02,47.8928,4.8166,False,0.1484,7.1073,0.9975,50.012
2025-05-13 10:00:00,INV-02,32.4149,3.5891,False,0.1222,3.9611,0.9632,49.9899
2025-05-13 10:30:00,INV-02,-9999.0,-9999.0,False,0.1201,0.0,0.9567,50.0485
2025-05-13 11:00:00,INV-02,59.5428,0.2562,False,0.1315,7.8299,0.9956,50.0189
2025-05-13 11:30:00,INV-02,40.779,5.2189,False,0.1328,5.4155,0.9739,49.9895
2025-05-13 12:00:00,INV-02,58.2859,-0.5465,False,0.1414,8.2416,0.9252,50.0243
2025-05-13 12:30:00,INV-02,55.7744,4.9621,False,0.1318,7.3511,0.9573,50.0146
2025-05-13 13:00:00,INV-02,49.485,2.0083,False,0.1254,6.2054,0.9392,50.0127
2025-05-13 13:30:00,INV-02,21.06,-0.4238,False,0.1292,2.7209,0.9576,49.9976
2025-05-13 14:00:00,INV-02,53.5308,0.3271,False,0.1413,7.5639,0.9564,50.0084
2025-05-13 14:30:00,INV-02,39.9595,-1.673,False,0.1251,4.9989,0.9666,49.9579
2025-05-13 15:00:00,INV-02,37.2773,0.0773,False,0.1464,5.4574,0.9485,50.0263
2025-05-13 15:30:00,INV-02,30.5596,-0.4304,False,0.1353,4.1347,0.9331,49.9313
2025-05-13 16:00:00,INV-02,30.9719,4.199,False,0.247,7.6501,0.9603,49.9912
2025-05-13 16:30:00,INV-02,27.2871,0.9305,False,0.2483,6.7754,0.9864,49.9681
2025-05-13 17:00:00,INV-02,18.6578,-0.8805,False,0.2397,4.4723,0.9731,49.99
2025-05-13 17:30:00,INV-02,7.4943,1.0592,False,0.2416,1.8106,0.9471,49.9985
2025-05-13 18:00:00,INV-02,6.1792,-0.1719,False,0.1895,1.171,0.9948,49.9761
2025-05-13 18:30:00,INV-02,0.0,0.0,False,0.1828,0.0,0.993,49.9445
2025-05-13 19:00:00,INV-02,0.0,0.0,False,0.2137,0.0,0.9367,50.0041
2025-05-13 19:30:00,INV-02,0.0,0.0,False,0.2478,0.0,0.9232,50.0417
2025-05-13 20:00:00,INV-02,0.0,0.0,False,0.2021,0.0,0.9793,49.993
2025-05-13 20:30:00,INV-02,0.0,0.0,False,0.2081,0.0,0.9862,50.0192
2025-05-13 21:00:00,INV-02,0.0,0.0,False,0.0686,0.0,0.9974,50.0301
2025-05-13 21:30:00,INV-02,0.0,0.0,False,0.0779,0.0,0.9912,49.962
2025-05-13 22:00:00,INV-02,0.0,0.0,False,0.0518,0.0,0.968,49.9909
2025-05-13 22:30:00,INV-02,0.0,0.0,False,0.0404,0.0,0.9624,49.9745
2025-05-13 23:00:00,INV-02,0.0,0.0,False,0.078,0.0,0.9222,49.9839
2025-05-13 23:30:00,INV-02,0.0,0.0,False,0.0443,0.0,0.9397,50.034
2025-05-14 00:00:00,INV-02,0.0,0.0,False,0.0664,0.0,0.9568,50.0045
2025-05-14 00:30:00,INV-02,0.0,0.0,False,0.0486,0.0,0.9703,50.0158
2025-05-14 01:00:00,INV-02,0.0,0.0,False,0.0561,0.0,0.9646,49.9991
2025-05-14 01:30:00,INV-02,0.0,0.0,False,0.0777,0.0,0.9794,49.9758
2025-05-14 02:00:00,INV-02,0.0,0.0,False,0.0591,0.0,0.9424,50.0136
2025-05-14 02:30:00,INV-02,0.0,0.0,False,0.0628,0.0,0.9652,50.0251
2025-05-14 03:00:00,INV-02,0.0,0.0,False,0.0474,0.0,0.9271,50.0063
2025-05-14 03:30:00,INV-02,0.0,0.0,False,0.0666,0.0,0.9531,50.0098
2025-05-14 04:00:00,INV-02,0.0,0.0,False,0.0566,0.0,0.98,49.9753
2025-05-14 04:30:00,INV-02,0.0,0.0,False,0.0497,0.0,0.9755,50.0141
2025-05-14 05:00:00,INV-02,0.0,0.0,False,0.0504,0.0,0.9993,50.0269
2025-05-14 05:30:00,INV-02,0.0,0.0,False,0.0603,0.0,0.9422,50.0081
2025-05-14 06:00:00,INV-02,6.4345,0.6134,False,0.0456,0.2934,0.9599,49.9641
2025-05-14 06:30:00,INV-02,11.2573,0.0293,False,0.0656,0.7385,0.9464,50.0327
2025-05-14 07:00:00,INV-02,14.9402,-0.6879,False,0.0441,0.6589,0.9552,49.9811
2025-05-14 07:30:00,INV-02,27.906,2.2257,False,0.0649,1.8111,0.9886,50.0078
2025-05-14 08:00:00,INV-02,29.0687,0.8961,False,0.0466,1.3546,0.9747,50.0191
2025-05-14 08:30:00,INV-02,40.4247,5.4188,False,0.0515,2.0819,0.9906,50.0216
2025-05-14 09:00:00,INV-02,31.9254,1.8129,False,0.1427,4.5558,0.9363,49.964
2025-05-14 09:30:00,INV-02,48.0535,1.1812,False,0.1377,6.617,0.9899,50.0023
2025-05-14 10:00:00,INV-02,47.5487,1.9673,False,0.122,5.8009,0.9248,50.001
2025-05-14 10:30:00,INV-02,37.3031,1.62,False,0.1378,5.1404,0.9911,50.0288
2025-05-14 11:00:00,INV-02,51.0629,-1.5886,False,0.1427,7.2867,0.9463,50.0092
2025-05-14 11:30:00,INV-02,54.7417,6.8979,False,0.1242,6.7989,0.9452,50.029
2025-05-14 12:00:00,INV-02,47.8687,3.4341,False,0.1486,7.1133,0.961,50.0108
2025-05-14 12:30:00,INV-02,33.7674,0.0683,False,0.1482,5.0043,0.9953,49.9985
2025-05-14 13:00:00,INV-02,53.1149,1.9803,False,0.1454,7.7229,0.9238,50.0039
2025-05-14 13:30:00,INV-02,41.3806,-0.7974,False,0.1233,5.1022,0.9482,50.0305
2025-05-14 14:00:00,INV-02,46.5982,6.839,False,0.1246,5.8061,0.9885,49.9741
2025-05-14 14:30:00,INV-02,38.6908,4.5473,False,0.1448,5.6024,0.9517,50.0181
2025-05-14 15:00:00,INV-02,-9999.0,-9999.0,False,0.1309,0.0,0.9359,49.9874
2025-05-14 15:30:00,INV-02,35.1171,2.1278,False,0.1272,4.4669,0.954,49.9832
2025-05-14 16:00:00,INV-02,19.6756,0.9654,False,0.188,3.699,0.9508,50.0205
2025-05-14 16:30:00,INV-02,20.5649,0.9569,False,0.2347,4.8266,0.9932,49.9823
2025-05-14 17:00:00,INV-02,23.6905,1.3153,False,0.2005,4.7499,0.981,50.0075
2025-05-14 17:30:00,INV-02,13.7831,-0.6458,False,0.1956,2.696,0.9604,49.9902
2025-05-14 18:00:00,INV-02,6.508,-0.2502,False,0.2315,1.5066,0.9991,49.9529
2025-05-14 18:30:00,INV-02,0.0,0.0,False,0.1941,0.0,0.9572,50.0096
2025-05-14 19:00:00,INV-02,0.0,0.0,False,0.2379,0.0,0.9247,50.0025
2025-05-14 19:30:00,INV-02,0.0,0.0,False,0.2191,0.0,0.941,49.9618
2025-05-14 20:00:00,INV-02,0.0,0.0,False,0.1978,0.0,0.9549,49.986
2025-05-14 20:30:00,INV-02,0.0,0.0,False,0.1821,0.0,0.9326,49.9639
2025-05-14 21:00:00,INV-02,0.0,0.0,False,0.0754,0.0,0.9958,50.0146
2025-05-14 21:30:00,INV-02,0.0,0.0,False,0.0436,0.0,0.9813,50.0278
2025-05-14 22:00:00,INV-02,0.0,0.0,False,0.0419,0.0,0.9415,50.017
2025-05-14 22:30:00,INV-02,0.0,0.0,False,0.0751,0.0,0.9673,50.0198
2025-05-14 23:00:00,INV-02,0.0,0.0,False,0.0541,0.0,0.9777,49.9896
2025-05-14 23:30:00,INV-02,0.0,0.0,False,0.0452,0.0,0.9953,50.0109
2025-05-15 00:00:00,INV-02,0.0,0.0,False,0.0549,0.0,0.9905,49.9998
2025-05-15 00:30:00,INV-02,0.0,0.0,False,0.0709,0.0,0.9612,50.0037
2025-05-15 01:00:00,INV-02,0.0,0.0,False,0.065,0.0,0.982,50.0191
2025-05-15 01:30:00,INV-02,0.0,0.0,False,0.0552,0.0,0.965,50.0235
2025-05-15 02:00:00,INV-02,0.0,0.0,False,0.0524,0.0,0.9642,49.9922
2025-05-15 02:30:00,INV-02,0.0,0.0,False,0.0427,0.0,0.9292,49.9718
2025-05-15 03:00:00,INV-02,0.0,0.0,False,0.0445,0.0,0.9301,49.9963
2025-05-15 03:30:00,INV-02,0.0,0.0,False,0.0785,0.0,0.9624,49.9956
2025-05-15 04:00:00,INV-02,0.0,0.0,False,0.0739,0.0,0.9415,50.0057
2025-05-15 04:30:00,INV-02,-9999.0,-9999.0,False,0.0468,0.0,0.9217,50.0167
2025-05-15 05:00:00,INV-02,0.0,0.0,False,0.0579,0.0,0.9778,49.9617
2025-05-15 05:30:00,INV-02,0.0,0.0,False,0.0554,0.0,0.9226,49.9866
2025-05-15 06:00:00,INV-02,4.701,-0.0632,False,0.0473,0.2224,0.9676,49.9807
2025-05-15 06:30:00,INV-02,7.2685,-0.3434,False,0.0662,0.4812,0.9631,50.025
2025-05-15 07:00:00,INV-02,15.6694,0.6874,False,0.0766,1.2003,0.9975,49.9958
2025-05-15 07:30:00,INV-02,25.242,0.2514,False,0.0517,1.305,0.9587,49.9897
2025-05-15 08:00:00,INV-02,31.0681,0.2668,False,0.0611,1.8983,0.9251,50.0108
2025-05-15 08:30:00,INV-02,38.8761,1.155,False,0.0471,1.8311,0.9641,49.9881
2025-05-15 09:00:00,INV-02,36.1673,2.5974,False,0.1457,5.2696,0.9873,49.9997
2025-05-15 09:30:00,INV-02,29.6332,1.5998,False,0.1361,4.0331,0.9997,50.0363
